"State Code","County Code","Site Number","Latitude","Longitude","Datum","Elevation","Land Use","Location Setting","Site Established Date","Site Closed Date","Met Site State Code","Met Site County Code","Met Site Site Number","Met Site Type","Met Site Distance","Met Site Direction","GMT Offset","Owning Agency","Local Site Name","Address","Zip Code","State Name","County Name","City Name","CBSA Name","Tribe Name","Extraction Date"
"16","083","0007",42.565089,-114.494717,"WGS84",1129.894,"RESIDENTIAL","SUBURBAN","2013-11-07","","","","","","","",-7,"Idaho Department Of Health And Welfare-Environment Division","Twin Falls","650 Addison Avenue","83301","Idaho","Twin Falls","Twin Falls","Twin Falls, ID","","2024-11-20"
"16","083","0009",42.555278,-114.358333,"WGS84",295,"AGRICULTURAL","RURAL","2009-01-01","","","","","","","",-7,"Idaho Department Of Health And Welfare-Environment Division","","Kimberly Met Tower- 50 Highway 50","83341","Idaho","Twin Falls","Not in a City","Twin Falls, ID","","2024-11-20"
"16","083","0010",42.564008,-114.447071,"WGS84",1140,"RESIDENTIAL","SUBURBAN","1999-12-08","","","","","","","",-7,"Idaho Department Of Health And Welfare-Environment Division","MONITOR IS ON ROOF OF SMITH'S FOOD STORE, IN RESIDENTIAL SECTION.","1913 ADDISON AVE EAST","","Idaho","Twin Falls","Twin Falls","Twin Falls, ID","","2024-11-20"
"16","083","1001",42.547957,-114.353114,"WGS84",1189,"AGRICULTURAL","RURAL","1971-01-01","1973-12-31","","","","","","",-7,"Idaho Department Of Health And Welfare-Environment Division","","HWY 30 5 MI E OF TWIN FALLS (TWIN FALLS)","83341","Idaho","Twin Falls","Not in a City","Twin Falls, ID","","2024-11-20"
"16","085","0001",44.899213,-116.094873,"WGS84",0,"COMMERCIAL","RURAL","2000-10-01","","","","","","","",-7,"Idaho Department Of Health And Welfare-Environment Division","R&P 1400PM2.5 TEOM ON TOP OF SHAVER'S MARKET ON SOUTH END OF TOWN.","411 DEINHARD LANE","","Idaho","Valley","Not in a city","","","2024-11-20"
"16","085","0002",44.890197,-116.1065,"WGS84",0,"COMMERCIAL","RURAL","2005-12-06","","","","","","","",-7,"Idaho Department Of Health And Welfare-Environment Division","McCall","500 NORTH MISSION - MCCALL, IDAHO","","Idaho","Valley","McCall","","","2024-11-20"
"17","001","0001",39.943102,-91.38126,"WGS84",0,"","","1967-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","22 AND CHESTNUT","","Illinois","Adams","Quincy","Quincy, IL-MO","","2024-11-20"
"17","001","0002",39.93449,-91.402372,"WGS84",183,"COMMERCIAL","SUBURBAN","1967-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","CENTRAL FIRE STATION 9TH AND VERMONT","","Illinois","Adams","Quincy","Quincy, IL-MO","","2024-11-20"
"17","001","0003",39.909213,-91.413484,"WGS84",189,"COMMERCIAL","SUBURBAN","1972-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","QUINCY SEWAGE PLANT","","Illinois","Adams","Quincy","Quincy, IL-MO","","2024-11-20"
"17","001","0004",39.940046,-91.387094,"WGS84",0,"RESIDENTIAL","SUBURBAN","1975-01-01","1985-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","18TH AND ELM","","Illinois","Adams","Quincy","Quincy, IL-MO","","2024-11-20"
"17","001","0005",39.933657,-91.40265,"WGS84",186,"RESIDENTIAL","SUBURBAN","1979-01-01","1983-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","HIGHLAND RIVERSIDE SCH.","","Illinois","Adams","Quincy","Quincy, IL-MO","","2024-11-20"
"17","001","0006",39.93301,-91.404237,"WGS84",183,"COMMERCIAL","URBAN AND CENTER CITY","1981-03-13","2007-02-28","","","","","","",-6,"Illinois Environmental Protection Agency","ST BONIFACE SCHOOL","732 HAMPSHIRE","62301","Illinois","Adams","Quincy","Quincy, IL-MO","","2024-11-20"
"17","001","0007",39.915409,-91.335868,"WGS84",201,"RESIDENTIAL","SUBURBAN","2007-03-15","","","","","","","",-6,"Illinois Environmental Protection Agency","JOHN WOOD COMMUNITY COLLEGE","1301 S. 48TH ST.","62305","Illinois","Adams","Quincy","Quincy, IL-MO","","2024-11-20"
"17","003","0001",37.000076,-89.166731,"WGS84",114,"","","1968-01-01","1969-12-31","","","","","","",-6,"US EPA National Exposure Research Lab","","POLICE HEADQUARTERS-CITY COUNTY BUILDING","62914","Illinois","Alexander","Cairo","Cape Girardeau, MO-IL","","2024-11-20"
"17","011","0001",41.328369,-89.295088,"WGS84",152,"INDUSTRIAL","SUBURBAN","1966-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","1401 MARQUETTE","","Illinois","Bureau","Not in a city","Ottawa-Peru, IL","","2024-11-20"
"17","019","0001",40.116143,-88.241438,"WGS84",221,"COMMERCIAL","SUBURBAN","1967-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","GASEOUS ELECT BLDG 607 HEALY","","Illinois","Champaign","Champaign","Champaign-Urbana, IL","","2024-11-20"
"17","019","0002",40.085309,-88.24116,"WGS84",213,"RESIDENTIAL","SUBURBAN","1975-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","CHAMPAIGN LAB 2125 SO 1ST ST","","Illinois","Champaign","Champaign","Champaign-Urbana, IL","","2024-11-20"
"17","019","0003",40.110031,-88.24505,"WGS84",0,"UNKNOWN","UNKNOWN","1976-01-01","1987-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","509 S. NEIL ST.  WCIA-TV CH3 BROAD STUDI","","Illinois","Champaign","Champaign","Champaign-Urbana, IL","","2024-11-20"
"17","019","0004",40.123796,-88.229531,"WGS84",226,"RESIDENTIAL","SUBURBAN","1979-01-01","2010-04-05","","","","","","",-6,"Illinois Environmental Protection Agency","BOOKER T. WASHINGTON ES","606 E. GROVE","61820","Illinois","Champaign","Champaign","Champaign-Urbana, IL","","2024-11-20"
"17","019","0005",40.121976,-88.243383,"WGS84",225,"COMMERCIAL","URBAN AND CENTER CITY","1980-01-01","1999-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","POST OFFICE, 600 N. NEIL","","Illinois","Champaign","Champaign","Champaign-Urbana, IL","","2024-11-20"
"17","019","0006",40.123886,-88.240553,"WGS84",226,"COMMERCIAL","SUBURBAN","2011-01-09","","","","","","","",-6,"Illinois Environmental Protection Agency","709 N. Champaign St.","709 N. Champaign St.","61820","Illinois","Champaign","Champaign","Champaign-Urbana, IL","","2024-11-20"
"17","019","0007",40.244913,-88.188519,"WGS84",5,"RESIDENTIAL","RURAL","2011-05-04","","","","","","","",-6,"Illinois Environmental Protection Agency","Thomasboro","NORTH THOMAS ST.","61878","Illinois","Champaign","Thomasboro","Champaign-Urbana, IL","","2024-11-20"
"17","019","0999",40.100032,-88.233382,"WGS84",226,"","","1988-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","CHAMPAIGN-URBANA WB","","Illinois","Champaign","Urbana","Champaign-Urbana, IL","","2024-11-20"
"17","019","1001",40.05278,-88.37251,"WGS84",213,"AGRICULTURAL","RURAL","1999-01-01","","","","","","","",-6,"Illinois Environmental Protection Agency","ISWS CLIMATE STATION","TWP RD 500 E.","61822","Illinois","Champaign","Bondville","Champaign-Urbana, IL","","2024-11-20"
"17","019","8001",40.053365,-88.371999,"WGS84",212,"AGRICULTURAL","RURAL","1988-02-01","1996-12-31","","","","ON-SITE MET EQUIP","","",-6,"US EPA National Exposure Research Lab","","U OF I ANTENNA FARM, NEAR BONDVILLE","","Illinois","Champaign","Not in a City","Champaign-Urbana, IL","","2024-11-20"
"17","019","9000",40.052032,-88.37334,"WGS84",263,"FOREST","RURAL","2001-03-08","2007-12-29","","","","","","",-6,"National Park Service","","Bondville","61822","Illinois","Champaign","Not in a City","Champaign-Urbana, IL","","2024-11-20"
"17","019","9901",40.100032,-88.366725,"WGS84",207.32,"AGRICULTURAL","RURAL","2003-11-01","2006-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","unavailable","","Illinois","Champaign","Not in a City","Champaign-Urbana, IL","","2024-11-20"
"17","021","0001",39.686991,-89.373144,"WGS84",178,"RESIDENTIAL","SUBURBAN","1974-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","317 WEST FRANKLIN, EDINBURG","","Illinois","Christian","Not in a city","Taylorville, IL","","2024-11-20"
"17","023","0001",39.210857,-87.668297,"WGS84",114.8,"COMMERCIAL","RURAL","2001-04-01","","","","","","","",-6,"Indiana Depart Of Environ Management/Office Of Air Quality","416 S. State St. Hwy 1- West Union","416 S. STATE ST. HWY 1/ WEST UNION","62477","Illinois","Clark","Not in a City","","","2024-11-20"
"17","027","0001",38.646159,-89.327021,"WGS84",140,"UNKNOWN","RURAL","1974-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","SOUTH SHORE STATE PARK","","Illinois","Clinton","Carlyle","St. Louis, MO-IL","","2024-11-20"
"17","029","0001",39.490591,-88.162262,"WGS84",208,"COMMERCIAL","SUBURBAN","1987-01-01","1997-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","COLES CO HUMAN SERV 825 S. 18TH ST.","","Illinois","Coles","Charleston","Charleston-Mattoon, IL","","2024-11-20"
"17","031","0001",41.670992,-87.732457,"WGS84",188,"RESIDENTIAL","SUBURBAN","1981-01-01","","","","","","","",-6,"Cook County Department of Environmental Control","VILLAGE GARAGE","4500 W. 123RD ST.","60803","Illinois","Cook","Alsip","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0002",42.08086,-87.982849,"WGS84",0,"RESIDENTIAL","SUBURBAN","1976-01-01","1987-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","33 S. ARLINGTON HTS. ROAD  MUNCIPAL BUIL","","Illinois","Cook","Arlington Heights","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0003",42.061694,-88.002849,"WGS84",213,"UNKNOWN","UNKNOWN","1980-01-01","1982-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","1211 NEW WILKE RD.","","Illinois","Cook","Arlington Heights","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0004",41.955865,-87.669223,"WGS84",202,"COMMERCIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","LAKEVIEW HIGH SCHOOL 4015 N ASHLAND AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0005",41.876977,-87.629496,"WGS84",222,"COMMERCIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","G S A BUILDING 538 S CLARK ST","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0006",41.885032,-87.761168,"WGS84",206,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","AUSTIN HIGH SCHOOL 231 N PINE ST","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0007",41.782533,-87.672829,"WGS84",0,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","LINDBLOM HIGH SCHOOL 6130 S WOLCOTT AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0008",41.781701,-87.586715,"WGS84",199,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","HYDE PARK HIGH SCHOOL 6220 S STONY ISL A","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0009",41.747255,-87.731996,"WGS84",195,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","8010 S. KOSTNER, STEVENSON ELEM SCH","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0010",41.689756,-87.635604,"WGS84",202,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","FENGER HIGH SCHOOL 11220 S WALLACE AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0011",41.935309,-87.782281,"WGS84",217,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","STEIN METZ HIGH SCHOOL 3030 N MOBILE AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0012",41.904477,-87.637275,"WGS84",197,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","COOLEY VOC. HIGH SCH 1225 N SEDGWICK AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0013",41.8767,-87.67311,"WGS84",198,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","CRANE HIGH SCHOOL 2245 W JACKSON ST","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0014",41.834276,-87.623851,"WGS84",181,"COMMERCIAL","SUBURBAN","1964-01-01","2004-12-31","","","","","","",-6,"Cook County Department of Environmental Control","FARR HALL","3300 S MICHIGAN AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0015",41.818922,-87.69672,"WGS84",198,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","KELLY HIGH SCHOOL 4136 S CALIFORNIA AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0016",41.746701,-87.650606,"WGS84",198,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","CALUMET HIGH SCHOOL 8131 S MAY AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0017",41.738091,-87.573103,"WGS84",195,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","CHGO VOC HIGH SCHOOL 2100 E 87TH ST","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0018",41.652813,-87.602546,"WGS84",194,"INDUSTRIAL","URBAN AND CENTER CITY","1965-01-01","1994-06-07","","","","","","",-6,"Chicago Department Of Consumer Services","","CARVER HIGH SCHOOL 801 E 133RD ST","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0019",41.654479,-87.545044,"WGS84",196,"INDUSTRIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","CLAY ELEM SCHOOL 13221 S BURLEY AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0020",42.002532,-87.669779,"WGS84",197,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","SULLIVAN HIGH SCHOOL 6631 N BOSWORTH AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0021",41.780032,-87.776444,"WGS84",197,"RESIDENTIAL","URBAN AND CENTER CITY","1965-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","HALE ELEM SCHOOL 6140 S MELVINA AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0022",41.687165,-87.539315,"WGS84",178,"INDUSTRIAL","SUBURBAN","1964-01-01","","","","","","","",-6,"Cook County Department of Environmental Control","WASHINGTON HS","3535 E. 114TH ST.","60617","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0023",41.783071,-87.750021,"WGS84",0,"MOBILE","URBAN AND CENTER CITY","1973-01-01","1977-12-31","","","","","","",-6,"US EPA National Exposure Research Lab","","MIDWAY AIRPORT S TERM 6200 S CICERO AVE","60638","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0025",41.805034,-87.592271,"WGS84",196,"RESIDENTIAL","SUBURBAN","1971-01-01","1989-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","KENWOOD HIGH SCHOOL 5015 S BLACKSTONE AV","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0026",41.87372,-87.645326,"WGS84",180,"MOBILE","URBAN AND CENTER CITY","1974-01-01","2013-03-31","","","","","","",-6,"Cook County Department of Environmental Control","CERMAK PUMP STATION","735 W. HARRISON","60607","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0027",41.96531,-87.745615,"WGS84",189,"MOBILE","URBAN AND CENTER CITY","1970-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","SUNNYSIDE/KNOX 4632 W SUNNYSIDE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0028",41.915865,-87.699778,"WGS84",200,"RESIDENTIAL","URBAN AND CENTER CITY","1971-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","LOGAN SQUARE 2940 W CORTLAND ST","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0029",41.974476,-87.71478,"WGS84",206,"RESIDENTIAL","URBAN AND CENTER CITY","1971-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","VON STEUBEN HIGH SCH 5039 N KIMBALL AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0030",41.716702,-87.55949,"WGS84",183,"INDUSTRIAL","URBAN AND CENTER CITY","1971-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","ANTHONY ELEM SCHOOL 9800 S TORRENCE AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0031",41.697813,-87.531711,"WGS84",188,"INDUSTRIAL","URBAN AND CENTER CITY","1971-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","JANE ADDAMS ELEM SCHOOL 10810 S AVE H","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0032",41.755832,-87.54535,"WGS84",178,"INDUSTRIAL","URBAN AND CENTER CITY","1971-01-01","","","","","","","",-6,"Cook County Department of Environmental Control","SOUTH WATER FILTRATION PLANT","3300 E. CHELTENHAM PL.","60649","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0033",41.871977,-87.66811,"WGS84",187,"COMMERCIAL","SUBURBAN","1972-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","1947 WEST POLK","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0034",41.786702,-87.529213,"WGS84",191,"COMMERCIAL","URBAN AND CENTER CITY","1973-01-01","1988-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","68TH STREET CRIB","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0035",41.883922,-87.629219,"WGS84",189,"COMMERCIAL","URBAN AND CENTER CITY","1975-01-01","1989-12-31","","","","","","",-6,"Illinois Environmental Protection Agency","","DALEY CENTER","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0036",41.885032,-87.762557,"WGS84",0,"RESIDENTIAL","URBAN AND CENTER CITY","1975-01-01","1988-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","AUSTIN WEST HI SCH 118 N CENTRAL","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0037",41.979476,-87.670057,"WGS84",183,"RESIDENTIAL","URBAN AND CENTER CITY","1976-01-01","1996-07-31","","","","","","",-6,"Cook County Department of Environmental Control","","EDGEWATER 5358 N ASHLAND AVE","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
"17","031","0038",41.704756,-87.631992,"WGS84",206,"RESIDENTIAL","SUBURBAN","1978-01-01","1981-12-31","","","","","","",-6,"Chicago Department Of Consumer Services","","351 W. 104TH STREET, ROSELAND PUMPING ST","","Illinois","Cook","Chicago","Chicago-Naperville-Elgin, IL-IN-WI","","2024-11-20"
